user_id,age,age_group,gender,device_model,os,avg_screen_time_hrs,daily_data_gb,app_count,battery_drain_pct,charging_freq,primary_use
11097,18,18-25,Male,OnePlus Nord,Android,5.03,2.56,66,55.75,3,Work
11098,55,46-60,Male,OnePlus Nord,Android,4.14,3.03,64,43.85,3,Mixed
11099,21,18-25,Female,Galaxy A52,Android,4.89,2.65,54,65.51,2,Mixed
11100,24,18-25,Male,iPhone 12,iOS,5.64,2.07,96,75.63,1,Social
11101,49,46-60,Male,iPhone 12,iOS,5.0,2.65,28,49.03,2,Work
11102,26,26-35,Female,Redmi Note 11,Android,3.4,0.5,29,57.03,1,Work
11103,34,26-35,Female,iPhone 12,iOS,3.43,0.59,84,46.23,1,Social
11104,39,36-45,Female,Galaxy A52,Android,2.05,3.05,78,34.24,1,Work
11105,45,36-45,Female,Galaxy A52,Android,3.05,4.64,117,33.67,1,Social
11106,39,36-45,Male,Galaxy A52,Android,7.84,3.05,76,95.0,3,Gaming
11107,38,36-45,Male,Galaxy A52,Android,3.15,1.66,129,44.7,1,Mixed
11108,32,26-35,Female,Redmi Note 11,Android,2.47,0.72,120,43.53,1,Social
11109,40,36-45,Female,Redmi Note 11,Android,5.04,3.62,108,69.73,1,Work
11110,20,18-25,Male,OnePlus Nord,Android,4.31,1.86,105,63.11,1,Work
11111,54,46-60,Female,OnePlus Nord,Android,4.17,3.44,29,49.81,2,Gaming
11112,46,46-60,Male,Redmi Note 11,Android,6.9,3.11,109,79.75,4,Gaming
11113,42,36-45,Male,Galaxy A52,Android,5.43,3.22,38,62.63,2,Social
11114,42,36-45,Female,OnePlus Nord,Android,3.6,2.64,123,53.37,1,Social
11115,48,46-60,Female,Redmi Note 11,Android,3.78,3.1,128,51.8,1,Social
11116,42,36-45,Female,Redmi Note 11,Android,3.65,2.44,124,54.91,1,Mixed
11117,34,26-35,Male,iPhone 13,iOS,5.99,1.77,69,78.58,2,Work
11118,49,46-60,Female,iPhone 12,iOS,3.98,1.35,87,41.44,1,Mixed
11119,30,26-35,Male,iPhone 13,iOS,1.45,0.5,123,34.6,1,Work
11120,33,26-35,Male,OnePlus Nord,Android,4.42,2.36,24,61.91,1,Work
11121,24,18-25,Female,Galaxy A52,Android,1.89,4.58,48,30.0,1,Gaming
11122,54,46-60,Female,iPhone 12,iOS,8.21,3.55,121,95.0,4,Gaming
11123,32,26-35,Female,Galaxy A52,Android,2.86,2.9,24,39.86,1,Social
11124,30,26-35,Female,Redmi Note 11,Android,4.22,1.65,79,57.9,1,Social
11125,31,26-35,Female,Galaxy A52,Android,4.94,3.9,84,59.17,1,Social
11126,25,18-25,Female,iPhone 12,iOS,4.01,2.44,47,54.97,1,Gaming
11127,37,36-45,Male,Galaxy A52,Android,4.01,4.65,102,52.5,2,Gaming
11128,26,26-35,Male,iPhone 13,iOS,5.22,1.32,119,61.61,2,Social
11129,42,36-45,Male,iPhone 13,iOS,7.09,1.63,20,84.04,2,Social
11130,19,18-25,Male,OnePlus Nord,Android,5.8,1.5,48,86.24,1,Work
11131,35,26-35,Female,iPhone 12,iOS,7.01,0.67,70,77.99,3,Work
11132,33,26-35,Male,OnePlus Nord,Android,2.72,1.38,55,37.7,1,Work
11133,31,26-35,Male,iPhone 12,iOS,5.04,2.73,51,58.39,3,Mixed
11134,36,36-45,Male,Redmi Note 11,Android,4.76,1.67,83,56.22,3,Gaming
11135,29,26-35,Female,iPhone 12,iOS,5.1,0.5,33,67.89,1,Social
11136,25,18-25,Male,OnePlus Nord,Android,6.84,4.0,51,84.7,3,Social
11137,35,26-35,Female,iPhone 13,iOS,4.12,0.5,129,53.16,1,Social
11138,32,26-35,Male,OnePlus Nord,Android,3.81,3.37,28,56.26,1,Social
11139,34,26-35,Male,OnePlus Nord,Android,5.41,2.64,102,70.86,2,Gaming
11140,40,36-45,Female,iPhone 12,iOS,1.48,5.35,30,30.0,1,Social
11141,53,46-60,Female,iPhone 12,iOS,4.1,3.9,67,43.8,1,Work
11142,40,36-45,Male,OnePlus Nord,Android,4.27,1.94,70,59.68,1,Work
11143,41,36-45,Female,Galaxy A52,Android,2.94,1.69,23,42.42,1,Social
11144,53,46-60,Female,OnePlus Nord,Android,6.3,4.55,60,75.13,3,Social
11145,25,18-25,Male,iPhone 13,iOS,2.69,0.68,44,36.1,1,Gaming
11146,39,36-45,Female,iPhone 12,iOS,4.27,2.85,36,59.17,3,Gaming
11147,41,36-45,Female,iPhone 12,iOS,5.0,2.43,66,64.09,3,Social
11148,46,46-60,Female,Galaxy A52,Android,6.8,2.15,27,78.58,3,Work
11149,28,26-35,Female,OnePlus Nord,Android,4.48,3.06,77,49.45,1,Work
11150,22,18-25,Female,OnePlus Nord,Android,6.09,2.85,128,79.31,4,Gaming
11151,50,46-60,Female,iPhone 13,iOS,5.69,3.19,20,72.53,2,Gaming
11152,29,26-35,Female,Galaxy A52,Android,4.71,2.78,21,60.63,3,Gaming
11153,39,36-45,Female,iPhone 13,iOS,2.65,3.14,29,30.0,1,Social
11154,55,46-60,Female,OnePlus Nord,Android,2.06,2.72,110,32.37,1,Social
11155,33,26-35,Female,Galaxy A52,Android,4.68,1.74,46,57.35,1,Gaming
11156,40,36-45,Female,Redmi Note 11,Android,3.58,2.61,32,44.09,1,Gaming
11157,57,46-60,Male,Redmi Note 11,Android,6.06,1.67,82,77.13,2,Social
11158,53,46-60,Female,OnePlus Nord,Android,5.77,1.59,30,73.99,1,Work
11159,31,26-35,Female,Galaxy A52,Android,4.19,2.16,33,56.52,1,Social
11160,28,26-35,Male,Galaxy A52,Android,2.53,2.44,115,43.53,1,Gaming
11161,48,46-60,Female,iPhone 12,iOS,5.37,2.65,99,59.57,1,Gaming
11162,18,18-25,Male,Galaxy A52,Android,2.77,3.79,112,36.98,1,Social
11163,18,18-25,Male,Redmi Note 11,Android,3.21,1.95,121,44.55,1,Work
11164,24,18-25,Female,OnePlus Nord,Android,2.83,2.86,117,36.57,1,Work
11165,29,26-35,Male,OnePlus Nord,Android,4.26,2.75,45,58.96,3,Social
11166,20,18-25,Female,iPhone 12,iOS,6.49,1.81,88,73.77,4,Mixed
11167,21,18-25,Female,Redmi Note 11,Android,4.49,2.7,102,64.69,3,Social
11168,51,46-60,Male,iPhone 12,iOS,3.75,3.9,58,43.91,1,Work
11169,25,18-25,Male,OnePlus Nord,Android,1.91,2.84,111,43.89,1,Work
11170,46,46-60,Male,Galaxy A52,Android,5.44,2.89,47,78.58,1,Gaming
11171,24,18-25,Female,Galaxy A52,Android,3.17,1.68,36,43.13,1,Social
11172,18,18-25,Female,Redmi Note 11,Android,4.7,5.16,56,65.88,2,Work
11173,44,36-45,Female,Redmi Note 11,Android,3.9,1.76,127,48.6,1,Social
11174,36,36-45,Male,iPhone 12,iOS,5.92,0.5,102,77.28,2,Gaming
11175,58,46-60,Female,OnePlus Nord,Android,4.23,3.72,46,53.24,2,Social
11176,27,26-35,Female,Redmi Note 11,Android,4.4,2.45,95,48.29,3,Gaming
11177,20,18-25,Female,Galaxy A52,Android,5.33,2.21,86,44.1,2,Work
11178,29,26-35,Male,Redmi Note 11,Android,8.08,1.89,87,91.19,2,Social
11179,41,36-45,Female,OnePlus Nord,Android,6.01,5.03,66,73.77,4,Social
11180,42,36-45,Female,Redmi Note 11,Android,4.35,3.06,94,63.48,3,Social
11181,23,18-25,Female,OnePlus Nord,Android,4.51,3.31,53,57.32,3,Mixed
11182,53,46-60,Male,Galaxy A52,Android,3.61,2.81,37,54.12,1,Work
11183,29,26-35,Female,iPhone 12,iOS,2.89,2.95,54,38.18,1,Mixed
11184,37,36-45,Female,iPhone 13,iOS,3.56,4.42,37,45.58,1,Social
11185,19,18-25,Male,Redmi Note 11,Android,3.19,2.27,129,50.22,1,Social
11186,52,46-60,Female,OnePlus Nord,Android,5.61,0.71,89,53.31,2,Mixed
11187,54,46-60,Female,iPhone 13,iOS,2.68,3.73,53,38.88,1,Gaming
11188,46,46-60,Male,Redmi Note 11,Android,6.77,3.25,52,77.3,4,Gaming
11189,20,18-25,Male,OnePlus Nord,Android,5.78,2.74,91,77.96,3,Mixed
11190,25,18-25,Female,Galaxy A52,Android,4.53,3.21,125,54.13,1,Mixed
11191,56,46-60,Male,OnePlus Nord,Android,4.5,2.12,103,60.1,2,Social
11192,45,36-45,Female,Galaxy A52,Android,3.55,2.63,103,53.03,1,Social
11193,18,18-25,Male,iPhone 13,iOS,4.96,2.43,62,52.64,2,Social
11194,29,26-35,Female,iPhone 12,iOS,6.35,1.83,101,74.66,2,Gaming
11195,50,46-60,Male,iPhone 12,iOS,3.3,4.15,46,42.41,1,Social
11196,19,18-25,Female,iPhone 12,iOS,1.89,0.76,67,36.58,1,Work
11197,44,36-45,Female,OnePlus Nord,Android,5.7,5.67,88,73.05,2,Gaming
11198,20,18-25,Female,Redmi Note 11,Android,5.05,3.74,90,61.1,2,Gaming
11199,36,36-45,Female,iPhone 13,iOS,2.6,0.5,41,31.72,1,Social
11200,35,26-35,Male,iPhone 13,iOS,3.25,2.31,53,50.73,1,Work
11201,32,26-35,Female,OnePlus Nord,Android,3.04,2.38,62,41.99,1,Social
11202,22,18-25,Male,iPhone 13,iOS,3.27,3.11,96,34.99,1,Work
11203,35,26-35,Male,OnePlus Nord,Android,3.95,1.31,115,42.31,1,Social
11204,35,26-35,Male,OnePlus Nord,Android,4.05,2.64,107,55.13,3,Social
11205,56,46-60,Male,OnePlus Nord,Android,3.39,2.44,35,38.25,1,Gaming
11206,42,36-45,Female,Galaxy A52,Android,3.21,1.64,33,55.26,1,Mixed
11207,27,26-35,Female,Galaxy A52,Android,4.11,1.46,58,47.48,3,Mixed
11208,36,36-45,Male,Redmi Note 11,Android,4.79,3.79,90,59.9,2,Social
11209,24,18-25,Male,OnePlus Nord,Android,3.96,0.5,127,52.55,1,Gaming
11210,27,26-35,Female,Redmi Note 11,Android,6.47,3.22,31,72.32,2,Work
11211,45,36-45,Male,Redmi Note 11,Android,5.36,3.64,103,52.16,1,Gaming
11212,58,46-60,Male,iPhone 13,iOS,1.8,2.32,116,31.15,1,Gaming
11213,36,36-45,Male,Redmi Note 11,Android,5.39,2.67,74,61.38,1,Mixed
11214,43,36-45,Female,OnePlus Nord,Android,5.53,4.11,25,68.0,2,Social
11215,49,46-60,Female,Galaxy A52,Android,3.76,1.68,59,48.87,1,Gaming
11216,44,36-45,Male,Galaxy A52,Android,1.96,1.82,110,33.18,1,Gaming
11217,52,46-60,Male,iPhone 12,iOS,4.51,1.96,32,66.47,3,Social
11218,35,26-35,Female,OnePlus Nord,Android,4.49,4.11,88,53.62,2,Social
11219,47,46-60,Female,iPhone 12,iOS,2.59,4.28,43,35.09,1,Social
11220,39,36-45,Male,Galaxy A52,Android,2.03,0.79,93,30.0,1,Mixed
11221,19,18-25,Female,OnePlus Nord,Android,4.35,3.91,78,54.33,2,Gaming
11222,38,36-45,Male,Redmi Note 11,Android,4.1,3.66,65,55.46,2,Work
11223,57,46-60,Male,Redmi Note 11,Android,3.79,4.62,115,47.0,1,Work
11224,32,26-35,Female,Galaxy A52,Android,4.36,3.1,92,58.1,3,Social
11225,41,36-45,Male,Galaxy A52,Android,2.63,2.54,118,37.23,1,Gaming
11226,19,18-25,Female,Redmi Note 11,Android,3.76,4.09,63,41.79,1,Social
11227,22,18-25,Male,Galaxy A52,Android,5.41,3.51,95,67.97,1,Work
11228,51,46-60,Male,iPhone 13,iOS,3.91,5.52,30,49.87,1,Gaming
11229,37,36-45,Female,Redmi Note 11,Android,1.66,3.85,80,30.0,1,Work
11230,27,26-35,Male,Galaxy A52,Android,3.7,2.8,55,45.6,1,Work
11231,32,26-35,Female,Galaxy A52,Android,2.68,1.07,91,34.87,1,Social
11232,54,46-60,Male,OnePlus Nord,Android,4.95,1.84,29,62.44,1,Social
11233,47,46-60,Male,Galaxy A52,Android,5.04,0.73,97,61.02,1,Work
11234,19,18-25,Male,iPhone 13,iOS,1.68,2.32,113,39.15,1,Social
11235,44,36-45,Female,iPhone 13,iOS,5.79,3.8,20,74.69,1,Social
11236,23,18-25,Male,Redmi Note 11,Android,2.61,2.6,82,41.37,1,Social
11237,46,46-60,Female,OnePlus Nord,Android,7.15,3.93,31,82.44,2,Work
11238,42,36-45,Male,Galaxy A52,Android,4.42,3.04,24,44.04,1,Social
11239,58,46-60,Female,OnePlus Nord,Android,2.38,2.08,97,30.95,1,Work
11240,21,18-25,Male,Redmi Note 11,Android,2.56,2.71,55,33.72,1,Work
11241,32,26-35,Female,Redmi Note 11,Android,5.09,3.21,36,61.25,3,Social
11242,28,26-35,Female,Galaxy A52,Android,3.83,2.78,77,50.1,1,Social
11243,40,36-45,Female,iPhone 12,iOS,4.34,2.8,41,59.34,1,Gaming
11244,43,36-45,Female,Redmi Note 11,Android,7.24,1.6,50,86.04,4,Work
11245,27,26-35,Female,Galaxy A52,Android,3.31,2.04,45,52.06,1,Social
11246,32,26-35,Female,iPhone 12,iOS,4.6,5.54,32,56.13,1,Work
11247,42,36-45,Male,OnePlus Nord,Android,6.91,4.2,82,82.64,3,Social
11248,43,36-45,Male,iPhone 13,iOS,4.96,0.68,86,63.66,3,Social
11249,23,18-25,Female,Galaxy A52,Android,1.77,0.5,126,31.17,1,Work
11250,39,36-45,Female,iPhone 12,iOS,5.36,2.7,82,73.29,3,Social
11251,55,46-60,Female,iPhone 12,iOS,2.52,3.76,30,42.02,1,Work
11252,33,26-35,Male,Galaxy A52,Android,6.89,1.92,88,72.98,3,Social
11253,20,18-25,Male,iPhone 12,iOS,3.1,3.93,83,42.31,1,Social
11254,36,36-45,Male,Redmi Note 11,Android,9.0,2.68,121,95.0,4,Social
11255,51,46-60,Female,iPhone 13,iOS,6.99,2.39,87,94.81,3,Social
11256,58,46-60,Male,Galaxy A52,Android,3.15,3.58,51,41.52,1,Mixed
11257,43,36-45,Male,OnePlus Nord,Android,4.53,1.91,93,51.41,2,Social
11258,42,36-45,Male,Redmi Note 11,Android,5.78,2.23,29,72.43,1,Mixed
11259,30,26-35,Male,iPhone 13,iOS,5.83,3.47,127,73.28,3,Mixed
11260,45,36-45,Female,Redmi Note 11,Android,5.25,2.56,73,64.06,1,Work
11261,33,26-35,Male,iPhone 13,iOS,6.63,5.08,74,76.98,4,Gaming
11262,38,36-45,Female,iPhone 13,iOS,4.29,3.5,101,60.59,2,Mixed
11263,51,46-60,Male,Redmi Note 11,Android,3.88,3.42,81,45.68,1,Social
11264,43,36-45,Male,iPhone 12,iOS,3.91,2.54,74,49.05,1,Social
11265,31,26-35,Male,iPhone 13,iOS,5.96,3.74,106,68.47,1,Social
11266,50,46-60,Male,Redmi Note 11,Android,5.12,2.18,101,69.76,3,Work
11267,51,46-60,Male,Redmi Note 11,Android,5.0,2.97,54,63.71,1,Social
11268,21,18-25,Male,OnePlus Nord,Android,5.85,1.41,86,64.11,1,Mixed
11269,34,26-35,Female,Redmi Note 11,Android,1.01,3.95,84,30.0,1,Work
11270,25,18-25,Male,Galaxy A52,Android,5.03,2.98,36,73.54,1,Mixed
11271,33,26-35,Female,Redmi Note 11,Android,4.87,5.18,61,67.2,1,Social
11272,37,36-45,Female,Redmi Note 11,Android,7.34,5.71,78,90.45,3,Gaming
11273,56,46-60,Female,Redmi Note 11,Android,1.9,3.59,89,31.07,1,Work
11274,48,46-60,Male,Galaxy A52,Android,7.15,2.69,30,92.55,2,Social
11275,39,36-45,Male,iPhone 13,iOS,4.63,1.37,97,51.68,3,Mixed
11276,38,36-45,Male,iPhone 12,iOS,5.33,3.78,47,69.82,3,Work
11277,58,46-60,Male,Galaxy A52,Android,7.35,2.87,58,82.84,3,Social
11278,47,46-60,Female,iPhone 12,iOS,5.45,3.3,73,65.01,1,Mixed
11279,55,46-60,Male,iPhone 12,iOS,5.18,4.85,119,68.15,2,Work
11280,55,46-60,Male,iPhone 13,iOS,4.91,1.53,30,60.24,1,Social
11281,54,46-60,Female,Galaxy A52,Android,3.68,1.4,124,46.19,1,Social
11282,54,46-60,Female,Redmi Note 11,Android,4.45,2.29,77,53.53,3,Work
11283,23,18-25,Female,iPhone 13,iOS,3.28,3.67,59,32.88,1,Work
11284,19,18-25,Male,iPhone 13,iOS,4.42,3.32,23,60.78,1,Work
11285,31,26-35,Male,iPhone 12,iOS,0.8,1.44,83,30.0,1,Work
11286,35,26-35,Male,iPhone 12,iOS,5.23,3.58,67,75.45,1,Social
11287,24,18-25,Male,Galaxy A52,Android,4.29,1.04,89,53.17,3,Social
11288,42,36-45,Male,OnePlus Nord,Android,3.93,1.51,121,59.16,1,Gaming
11289,18,18-25,Male,Redmi Note 11,Android,4.87,2.45,102,49.85,3,Work
11290,22,18-25,Male,Galaxy A52,Android,2.06,1.88,50,36.99,1,Social
11291,34,26-35,Male,iPhone 12,iOS,7.78,3.76,21,95.0,3,Social
11292,33,26-35,Male,Galaxy A52,Android,4.33,2.97,62,63.12,3,Mixed
11293,42,36-45,Female,OnePlus Nord,Android,4.25,4.9,108,45.33,3,Gaming
11294,58,46-60,Female,iPhone 13,iOS,2.86,2.28,60,36.38,1,Work
11295,31,26-35,Female,Galaxy A52,Android,4.54,2.44,79,60.86,1,Social
11296,25,18-25,Male,iPhone 13,iOS,6.86,4.17,94,81.49,3,Work
11297,22,18-25,Male,iPhone 13,iOS,6.26,2.48,65,76.36,2,Social
11298,60,46-60,Male,OnePlus Nord,Android,5.95,4.54,59,69.34,2,Work
11299,19,18-25,Female,Galaxy A52,Android,5.43,3.3,78,75.6,1,Gaming
11300,31,26-35,Female,Redmi Note 11,Android,3.89,0.5,64,66.55,1,Work
11301,41,36-45,Male,Redmi Note 11,Android,2.03,4.13,61,32.92,1,Social
11302,58,46-60,Female,Redmi Note 11,Android,4.16,3.79,127,56.32,2,Work
11303,34,26-35,Male,Redmi Note 11,Android,4.1,3.84,40,53.34,1,Gaming
11304,51,46-60,Female,iPhone 13,iOS,6.28,0.5,22,82.5,2,Work
11305,47,46-60,Female,Galaxy A52,Android,5.03,1.74,85,67.27,3,Gaming
11306,57,46-60,Female,iPhone 12,iOS,7.24,1.83,30,78.0,3,Social
11307,51,46-60,Female,Galaxy A52,Android,6.54,1.51,43,73.72,3,Gaming
11308,22,18-25,Female,OnePlus Nord,Android,3.72,4.86,69,43.14,1,Work
11309,19,18-25,Male,iPhone 13,iOS,1.45,2.58,107,42.67,1,Social
11310,23,18-25,Female,Redmi Note 11,Android,6.86,2.55,40,84.41,3,Gaming
11311,20,18-25,Male,Galaxy A52,Android,6.81,3.32,44,76.53,2,Work
11312,34,26-35,Female,iPhone 12,iOS,2.18,3.34,23,30.0,1,Work
11313,34,26-35,Female,iPhone 12,iOS,7.07,0.5,123,87.53,2,Social
11314,31,26-35,Female,iPhone 12,iOS,5.15,1.76,62,68.93,1,Social
11315,53,46-60,Male,Redmi Note 11,Android,4.77,0.76,66,64.49,2,Mixed
11316,32,26-35,Female,Redmi Note 11,Android,7.25,3.12,42,81.95,4,Work
11317,28,26-35,Female,iPhone 13,iOS,6.79,2.22,79,81.74,4,Social
11318,52,46-60,Female,iPhone 13,iOS,5.61,2.62,107,68.77,3,Mixed
11319,21,18-25,Male,OnePlus Nord,Android,5.3,0.5,40,59.38,3,Social
11320,55,46-60,Male,iPhone 13,iOS,5.55,2.2,85,61.94,1,Social
11321,52,46-60,Male,OnePlus Nord,Android,3.82,4.05,106,52.67,1,Social
11322,21,18-25,Male,Redmi Note 11,Android,4.41,4.43,70,57.28,1,Mixed
11323,30,26-35,Female,Galaxy A52,Android,2.97,3.53,34,45.02,1,Social
11324,19,18-25,Male,Redmi Note 11,Android,3.93,0.86,77,56.05,1,Gaming
11325,31,26-35,Female,OnePlus Nord,Android,3.88,4.24,45,59.8,1,Work
11326,39,36-45,Male,Galaxy A52,Android,3.42,3.54,109,41.54,1,Social
11327,47,46-60,Male,Redmi Note 11,Android,4.73,2.45,111,63.08,3,Social
11328,43,36-45,Female,iPhone 12,iOS,3.95,0.5,78,56.0,1,Social
11329,45,36-45,Female,iPhone 12,iOS,5.35,3.84,109,63.63,1,Mixed
11330,55,46-60,Male,OnePlus Nord,Android,1.74,1.83,64,30.13,1,Gaming
11331,55,46-60,Female,iPhone 13,iOS,4.31,3.05,85,53.38,3,Gaming
11332,23,18-25,Female,Galaxy A52,Android,4.72,2.69,54,71.85,1,Social
11333,43,36-45,Male,OnePlus Nord,Android,3.97,4.6,115,52.33,1,Social
11334,30,26-35,Female,iPhone 12,iOS,4.21,2.44,113,56.81,1,Work
11335,20,18-25,Female,OnePlus Nord,Android,1.81,2.58,129,30.0,1,Work
11336,37,36-45,Female,Redmi Note 11,Android,5.11,4.65,83,60.22,2,Gaming
11337,30,26-35,Male,Galaxy A52,Android,5.6,1.74,103,60.19,3,Gaming
11338,20,18-25,Female,iPhone 13,iOS,5.34,3.66,96,72.0,1,Gaming
11339,38,36-45,Male,OnePlus Nord,Android,6.27,2.34,46,79.31,4,Social
11340,52,46-60,Male,iPhone 13,iOS,4.84,1.3,106,58.59,1,Gaming
11341,35,26-35,Male,OnePlus Nord,Android,5.31,2.6,99,59.7,1,Work
11342,52,46-60,Male,iPhone 12,iOS,4.77,3.5,50,60.78,3,Work
11343,33,26-35,Female,iPhone 12,iOS,5.67,4.36,31,65.71,2,Work
11344,34,26-35,Female,iPhone 12,iOS,1.82,4.52,116,30.0,1,Mixed
11345,33,26-35,Female,Redmi Note 11,Android,2.98,2.22,121,34.22,1,Work
11346,38,36-45,Male,OnePlus Nord,Android,7.2,1.32,64,85.3,4,Social
11347,31,26-35,Male,iPhone 12,iOS,0.8,2.19,51,30.0,1,Work
11348,55,46-60,Male,Redmi Note 11,Android,4.26,1.06,73,61.17,2,Mixed
11349,23,18-25,Female,Redmi Note 11,Android,6.49,2.32,85,76.0,2,Gaming
11350,25,18-25,Male,Galaxy A52,Android,4.34,2.16,106,53.4,2,Social
11351,29,26-35,Female,iPhone 13,iOS,3.81,3.55,51,40.76,1,Gaming
11352,54,46-60,Female,Galaxy A52,Android,4.72,0.5,34,65.81,2,Social
11353,52,46-60,Male,OnePlus Nord,Android,3.9,1.65,123,56.36,1,Social
11354,52,46-60,Female,Redmi Note 11,Android,4.55,1.66,74,57.67,1,Work
11355,53,46-60,Male,Redmi Note 11,Android,3.34,4.14,60,37.42,1,Work
11356,27,26-35,Female,iPhone 12,iOS,6.38,1.15,59,68.51,3,Social
11357,21,18-25,Female,Galaxy A52,Android,6.92,2.89,91,77.92,2,Gaming
11358,36,36-45,Male,OnePlus Nord,Android,4.27,2.43,126,60.49,2,Gaming
11359,39,36-45,Male,iPhone 12,iOS,2.14,3.96,68,35.14,1,Work
11360,38,36-45,Female,iPhone 12,iOS,3.61,3.37,105,39.14,1,Social
11361,55,46-60,Female,Galaxy A52,Android,4.19,2.76,57,56.33,2,Social
11362,54,46-60,Male,iPhone 13,iOS,5.36,1.88,75,60.57,1,Social
11363,19,18-25,Female,iPhone 12,iOS,2.79,0.5,53,36.77,1,Social
11364,44,36-45,Female,iPhone 13,iOS,3.19,2.92,20,49.73,1,Gaming
11365,44,36-45,Female,OnePlus Nord,Android,5.37,3.29,29,70.29,1,Work
11366,25,18-25,Male,OnePlus Nord,Android,6.1,0.55,59,79.56,4,Social
11367,32,26-35,Female,iPhone 13,iOS,3.44,1.0,35,46.26,1,Social
11368,21,18-25,Female,iPhone 13,iOS,2.23,2.93,107,39.6,1,Mixed
11369,36,36-45,Male,Redmi Note 11,Android,9.0,3.04,65,95.0,4,Work
11370,50,46-60,Male,Redmi Note 11,Android,5.83,1.31,43,68.75,2,Work
11371,37,36-45,Female,Redmi Note 11,Android,4.05,1.85,33,50.54,2,Work
11372,59,46-60,Male,Redmi Note 11,Android,5.98,0.5,109,71.94,2,Social
11373,21,18-25,Female,Redmi Note 11,Android,4.29,4.39,58,47.18,3,Mixed
11374,35,26-35,Male,Redmi Note 11,Android,5.97,0.91,37,70.35,1,Social
11375,45,36-45,Male,iPhone 13,iOS,4.77,3.3,103,68.41,3,Gaming
11376,48,46-60,Female,Galaxy A52,Android,4.66,2.55,60,52.04,1,Social
11377,29,26-35,Male,iPhone 12,iOS,4.31,4.28,75,47.12,2,Work
11378,26,26-35,Male,Galaxy A52,Android,2.04,1.57,55,30.0,1,Mixed
11379,44,36-45,Male,Redmi Note 11,Android,7.79,2.68,43,95.0,4,Gaming
11380,45,36-45,Female,Galaxy A52,Android,2.9,0.5,109,43.79,1,Social
11381,31,26-35,Male,Redmi Note 11,Android,2.19,0.5,48,32.28,1,Work
11382,40,36-45,Male,iPhone 12,iOS,4.14,3.38,41,53.81,3,Social
11383,44,36-45,Female,iPhone 13,iOS,2.87,0.5,30,42.07,1,Mixed
11384,20,18-25,Male,Redmi Note 11,Android,4.41,2.3,60,52.26,2,Gaming
11385,60,46-60,Female,OnePlus Nord,Android,5.67,3.91,68,65.6,3,Social
11386,22,18-25,Male,OnePlus Nord,Android,6.19,3.57,30,72.95,4,Social
11387,28,26-35,Female,iPhone 13,iOS,5.89,1.74,71,66.55,1,Social
11388,28,26-35,Male,iPhone 12,iOS,3.98,0.53,86,49.42,1,Gaming
11389,39,36-45,Female,OnePlus Nord,Android,4.58,3.26,104,59.92,1,Work
11390,53,46-60,Male,iPhone 12,iOS,5.19,4.34,94,57.92,3,Social
11391,35,26-35,Male,iPhone 13,iOS,1.51,1.74,27,42.76,1,Mixed
11392,42,36-45,Male,Galaxy A52,Android,5.47,1.56,50,71.22,3,Social
11393,53,46-60,Male,Redmi Note 11,Android,2.02,1.92,93,30.0,1,Social
11394,19,18-25,Male,iPhone 13,iOS,7.97,3.34,25,76.83,3,Social
11395,54,46-60,Male,iPhone 12,iOS,3.81,4.2,100,45.97,1,Social
11396,41,36-45,Female,OnePlus Nord,Android,4.19,0.99,121,58.01,2,Work
11397,53,46-60,Male,OnePlus Nord,Android,3.19,0.65,90,46.84,1,Work
11398,45,36-45,Male,Redmi Note 11,Android,3.43,5.64,115,45.63,1,Social
11399,19,18-25,Female,OnePlus Nord,Android,8.37,2.37,32,92.09,2,Social
11400,56,46-60,Female,iPhone 12,iOS,6.1,2.93,25,67.58,3,Social
11401,37,36-45,Male,Redmi Note 11,Android,1.87,1.7,86,30.0,1,Social
11402,49,46-60,Male,iPhone 12,iOS,7.06,3.24,46,76.53,4,Social
11403,59,46-60,Male,iPhone 13,iOS,6.53,3.85,64,74.91,2,Social
11404,33,26-35,Female,Galaxy A52,Android,4.02,2.99,125,60.19,2,Social
11405,41,36-45,Female,OnePlus Nord,Android,5.02,4.86,45,57.57,1,Gaming
11406,41,36-45,Male,Redmi Note 11,Android,4.47,2.18,23,60.37,3,Social
11407,35,26-35,Female,iPhone 12,iOS,7.85,2.26,56,95.0,2,Work
11408,58,46-60,Female,Redmi Note 11,Android,3.15,2.9,40,37.02,1,Social
11409,36,36-45,Female,OnePlus Nord,Android,4.75,3.2,47,54.44,3,Work
11410,19,18-25,Female,iPhone 13,iOS,3.77,2.9,101,56.11,1,Gaming
11411,46,46-60,Male,Redmi Note 11,Android,2.06,0.93,51,30.0,1,Work
11412,20,18-25,Male,iPhone 13,iOS,8.23,3.01,122,93.96,2,Social
11413,53,46-60,Male,iPhone 13,iOS,2.49,2.11,72,49.14,1,Social
11414,24,18-25,Male,Galaxy A52,Android,4.87,1.84,52,66.58,3,Gaming
11415,28,26-35,Female,Redmi Note 11,Android,1.54,2.64,45,30.0,1,Work
11416,38,36-45,Female,iPhone 13,iOS,3.82,1.35,36,55.24,1,Social
11417,37,36-45,Male,iPhone 13,iOS,5.22,1.12,75,63.86,1,Mixed
11418,40,36-45,Male,Galaxy A52,Android,3.1,0.5,112,49.11,1,Work
11419,23,18-25,Male,Galaxy A52,Android,5.5,4.87,103,54.72,2,Gaming
